"major","course","dept","division","course_tier","n_took","n_total_grads","pct_took","typical_semester","earliest_semester","latest_semester","mean_grade"
"ECO","CHN 125","CHN","Other","rare","1","53","0.019","4","4","4","3.3"
"ECO","COM 312","COM","SocSci","rare","1","53","0.019","4","4","4","4"
"ECO","ENG 108","ENG","Human","rare","1","53","0.019","4","4","4","NA"
"ECO","FRE 125","FRE","Human","rare","1","53","0.019","4","4","4","4"
"ECO","HON 185","HON","Other","rare","1","53","0.019","4","4","4","3.7"
"ECO","KIN 347","KIN","PreProf","rare","1","53","0.019","4","4","4","4"
"ECO","MIL 102","MIL","Other","rare","1","53","0.019","4","4","4","4"
"ECO","MIL 104","MIL","Other","rare","1","53","0.019","4","4","4","4"
"ECO","MTH 425","MTH","STEM","rare","1","53","0.019","4","4","4","4"
"ECO","MTH 505","MTH","STEM","rare","1","53","0.019","4","4","4","0.7"
"ECO","PHY 201","PHY","NatSci","rare","1","53","0.019","4","4","4","3.7"
"ECO","PHY 231","PHY","NatSci","rare","1","53","0.019","4","4","4","NA"
"ECO","PHY 265","PHY","NatSci","rare","1","53","0.019","4","4","4","NA"
"ECO","SOC 425","SOC","SocSci","rare","1","53","0.019","4","4","4","4"
"ECO","THE 255","THE","Arts","rare","1","53","0.019","4","4","4","4"
"ECO","MU 151","MU","Arts","rare","2","53","0.038","4.5","3","6","4"
"ECO","PHL 240","PHL","Human","rare","2","53","0.038","4.5","2","7","2.5"
"ECO","ECO 375","ECO","SocSci","core","51","53","0.962","5","1","7","3.367"
"ECO","ECO 345","ECO","SocSci","core","45","53","0.849","5","3","8","3.398"
"ECO","ECO 225","ECO","SocSci","core","39","53","0.736","5","3","8","3.692"
"ECO","ECO 436","ECO","SocSci","common","31","53","0.585","5","2","8","3.607"
"ECO","ECO 336","ECO","SocSci","common","29","53","0.547","5","1","7","3.662"
"ECO","BUS 315","BUS","PreProf","common","23","53","0.434","5","3","8","3.445"
"ECO","ECO 446","ECO","SocSci","elective","21","53","0.396","5","3","8","3.167"
"ECO","BUS 250","BUS","PreProf","elective","15","53","0.283","5","3","7","3.453"
"ECO","STA 315","STA","STEM","elective","11","53","0.208","5","3","7","3.727"
"ECO","KIN 102","KIN","PreProf","rare","7","53","0.132","5","1","7","3.957"
"ECO","PSY 100","PSY","SocSci","rare","7","53","0.132","5","1","8","3.675"
"ECO","KIN 135","KIN","PreProf","rare","6","53","0.113","5","2","8","3.833"
"ECO","INT 100","INT","SocSci","rare","5","53","0.094","5","2","6","NA"
"ECO","MTH 415","MTH","STEM","rare","5","53","0.094","5","3","5","2.28"
"ECO","KIN 100","KIN","PreProf","rare","4","53","0.075","5","1","5","4"
"ECO","SMT 100","SMT","STEM","rare","4","53","0.075","5","5","7","3.825"
"ECO","ACC 301","ACC","PreProf","rare","3","53","0.057","5","3","7","3.1"
"ECO","CFP 401","CFP","PreProf","rare","3","53","0.057","5","5","5","4"
"ECO","CS 145","CS","STEM","rare","3","53","0.057","5","2","5","3.5"
"ECO","EDU 105","EDU","PreProf","rare","3","53","0.057","5","2","8","3.7"
"ECO","JPN 115","JPN","Human","rare","3","53","0.057","5","5","7","3.567"
"ECO","REL 385","REL","Human","rare","3","53","0.057","5","4","7","3.667"
"ECO","AAM 287","AAM","SocSci","rare","2","53","0.038","5","3","7","4"
"ECO","CS 450","CS","STEM","rare","2","53","0.038","5","5","5","3"
"ECO","PHL 315","PHL","Human","rare","2","53","0.038","5","4","6","3.35"
"ECO","POL 258","POL","SocSci","rare","2","53","0.038","5","4","6","4"
"ECO","POL 286","POL","SocSci","rare","2","53","0.038","5","5","5","3.85"
"ECO","POL 305","POL","SocSci","rare","2","53","0.038","5","4","6","3.7"
"ECO","POL 345","POL","SocSci","rare","2","53","0.038","5","4","6","2.5"
"ECO","REL 105","REL","Human","rare","2","53","0.038","5","4","6","3.7"
"ECO","WKS 211","WKS","Other","rare","2","53","0.038","5","5","5","3.5"
"ECO","WKS 221C","WKS","Other","rare","2","53","0.038","5","2","8","4"
"ECO","ART 274","ART","Arts","rare","1","53","0.019","5","5","5","4"
"ECO","BUS 281","BUS","PreProf","rare","1","53","0.019","5","5","5","4"
"ECO","CHM 103","CHM","NatSci","rare","1","53","0.019","5","5","5","4"
"ECO","CHM 103L","CHM","NatSci","rare","1","53","0.019","5","5","5","NA"
"ECO","COM 101","COM","SocSci","rare","1","53","0.019","5","5","5","4"
"ECO","CRW 111","CRW","Human","rare","1","53","0.019","5","5","5","NA"
"ECO","CRW 355","CRW","Human","rare","1","53","0.019","5","5","5","0"
"ECO","ECO 454","ECO","SocSci","rare","1","53","0.019","5","5","5","4"
"ECO","HON 175","HON","Other","rare","1","53","0.019","5","5","5","4"
"ECO","KIN 275","KIN","PreProf","rare","1","53","0.019","5","5","5","4"
"ECO","MIL 220","MIL","Other","rare","1","53","0.019","5","5","5","NA"
"ECO","OCC 215","OCC","PreProf","rare","1","53","0.019","5","5","5","NA"
"ECO","OCC 265","OCC","PreProf","rare","1","53","0.019","5","5","5","NA"
"ECO","PHY 444","PHY","NatSci","rare","1","53","0.019","5","5","5","4"
"ECO","POL 284","POL","SocSci","rare","1","53","0.019","5","5","5","3.3"
"ECO","POL 310","POL","SocSci","rare","1","53","0.019","5","5","5","3"
"ECO","REL 128","REL","Human","rare","1","53","0.019","5","5","5","4"
"ECO","REL 396","REL","Human","rare","1","53","0.019","5","5","5","3.3"
"ECO","RHE 255","RHE","Human","rare","1","53","0.019","5","5","5","3"
"ECO","SPA 345","SPA","Human","rare","1","53","0.019","5","5","5","NA"
"ECO","TRF 002","TRF","Other","rare","1","53","0.019","5","5","5","NA"
"ECO","TRF 003","TRF","Other","rare","1","53","0.019","5","5","5","NA"
"ECO","TRF 004","TRF","Other","rare","1","53","0.019","5","5","5","NA"
"ECO","REL 106","REL","Human","elective","8","53","0.151","5.5","3","8","3.814"
"ECO","ENG 101","ENG","Human","rare","2","53","0.038","5.5","3","8","2"
"ECO","ECO 247","ECO","SocSci","common","25","53","0.472","6","4","9","3.488"
"ECO","PHY 114","PHY","NatSci","common","23","53","0.434","6","2","8","3.714"
"ECO","PHY 114L","PHY","NatSci","common","23","53","0.434","6","2","8","NA"
"ECO","ECO 237","ECO","SocSci","elective","17","53","0.321","6","3","8","3.631"
"ECO","ECO 402","ECO","SocSci","elective","17","53","0.321","6","4","8","3.535"
"ECO","ECO 435","ECO","SocSci","elective","16","53","0.302","6","4","8","3.669"
"ECO","MTH 265","MTH","STEM","elective","12","53","0.226","6","2","8","3.63"
"ECO","BUS 350","BUS","PreProf","elective","10","53","0.189","6","4","8","3.71"
"ECO","COM 125","COM","SocSci","elective","9","53","0.17","6","1","8","3.378"
"ECO","ECO 221","ECO","SocSci","elective","8","53","0.151","6","6","8","3.675"
"ECO","ECO 447","ECO","SocSci","elective","8","53","0.151","6","4","8","3.55"
"ECO","ECO 495","ECO","SocSci","elective","8","53","0.151","6","2","8","3"
"ECO","STA 325","STA","STEM","elective","8","53","0.151","6","4","8","4"
"ECO","MTH 325","MTH","STEM","rare","7","53","0.132","6","4","8","3.429"
"ECO","ECO 485","ECO","SocSci","rare","5","53","0.094","6","6","8","3.75"
"ECO","KIN 104","KIN","PreProf","rare","5","53","0.094","6","4","8","3.86"
"ECO","SKD 130","SKD","Other","rare","5","53","0.094","6","3","8","4"
"ECO","KIN 201","KIN","PreProf","rare","4","53","0.075","6","2","8","4"
"ECO","RHE 257","RHE","Human","rare","4","53","0.075","6","1","7","3.75"
"ECO","THE 150","THE","Arts","rare","4","53","0.075","6","3","6","3.85"
"ECO","ACC 315","ACC","PreProf","rare","3","53","0.057","6","4","6","1.5"
"ECO","ACC 334","ACC","PreProf","rare","3","53","0.057","6","4","8","NA"
"ECO","BUS 280","BUS","PreProf","rare","3","53","0.057","6","5","8","4"
"ECO","BUS 446","BUS","PreProf","rare","3","53","0.057","6","4","7","3"
"ECO","CFP 402","CFP","PreProf","rare","3","53","0.057","6","6","6","4"
"ECO","REL 116","REL","Human","rare","3","53","0.057","6","4","8","3.9"
"ECO","ASC 176","ASC","SocSci","rare","2","53","0.038","6","5","7","2.7"
"ECO","JPN 125","JPN","Human","rare","2","53","0.038","6","6","6","3.35"
"ECO","KIN 205","KIN","PreProf","rare","2","53","0.038","6","4","8","3.85"
"ECO","MU 251","MU","Arts","rare","2","53","0.038","6","5","7","4"
"ECO","MUA 101V","MUA","Arts","rare","2","53","0.038","6","6","6","4"
"ECO","PHL 345","PHL","Human","rare","2","53","0.038","6","5","7","2.5"
"ECO","POL 276","POL","SocSci","rare","2","53","0.038","6","4","8","3.65"
"ECO","POL 405","POL","SocSci","rare","2","53","0.038","6","6","6","3.65"
"ECO","REL 217","REL","Human","rare","2","53","0.038","6","5","7","3.65"
"ECO","ANT 450","ANT","SocSci","rare","1","53","0.019","6","6","6","3"
"ECO","ART 264","ART","Arts","rare","1","53","0.019","6","6","6","3"
"ECO","BIO 105","BIO","NatSci","rare","1","53","0.019","6","6","6","3.3"
"ECO","CS 340","CS","STEM","rare","1","53","0.019","6","6","6","4"
"ECO","CS 470","CS","STEM","rare","1","53","0.019","6","6","6","4"
"ECO","EDU 215","EDU","PreProf","rare","1","53","0.019","6","6","6","NA"
"ECO","EDU 219","EDU","PreProf","rare","1","53","0.019","6","6","6","NA"
"ECO","EDU 387","EDU","PreProf","rare","1","53","0.019","6","6","6","4"
"ECO","INT 494","INT","SocSci","rare","1","53","0.019","6","6","6","NA"
"ECO","IS 464","IS","SocSci","rare","1","53","0.019","6","6","6","NA"
"ECO","KIN 105","KIN","PreProf","rare","1","53","0.019","6","6","6","3.3"
"ECO","MTH 305","MTH","STEM","rare","1","53","0.019","6","6","6","4"
"ECO","OCC 290","OCC","PreProf","rare","1","53","0.019","6","6","6","NA"
"ECO","PHL 220","PHL","Human","rare","1","53","0.019","6","6","6","2"
"ECO","PHY 155","PHY","NatSci","rare","1","53","0.019","6","6","6","4"
"ECO","PHY 155L","PHY","NatSci","rare","1","53","0.019","6","6","6","NA"
"ECO","POL 298","POL","SocSci","rare","1","53","0.019","6","6","6","3"
"ECO","POL 335","POL","SocSci","rare","1","53","0.019","6","6","6","4"
"ECO","REL 196","REL","Human","rare","1","53","0.019","6","6","6","2.7"
"ECO","REL 226","REL","Human","rare","1","53","0.019","6","6","6","4"
"ECO","REL 336","REL","Human","rare","1","53","0.019","6","6","6","3.7"
"ECO","SPA 336","SPA","Human","rare","1","53","0.019","6","6","6","4"
"ECO","WKS 221","WKS","Other","rare","1","53","0.019","6","6","6","4"
"ECO","DS 260","DS","STEM","elective","8","53","0.151","6.5","6","8","3.888"
"ECO","ECO 195","ECO","SocSci","elective","8","53","0.151","6.5","2","8","4"
"ECO","EDU 195","EDU","PreProf","rare","2","53","0.038","6.5","6","7","3.65"
"ECO","BUS 330","BUS","PreProf","elective","20","53","0.377","7","3","8","3.458"
"ECO","ECO 445","ECO","SocSci","elective","12","53","0.226","7","4","7","3.8"
"ECO","ECO 457","ECO","SocSci","elective","12","53","0.226","7","3","8","3.225"
"ECO","DS 100","DS","STEM","elective","10","53","0.189","7","3","8","3.87"
"ECO","BUS 494","BUS","PreProf","elective","9","53","0.17","7","1","8","4"
"ECO","ECO 444","ECO","SocSci","elective","9","53","0.17","7","5","8","3.922"
"ECO","DS 230","DS","STEM","elective","8","53","0.151","7","3","8","3.771"
"ECO","DS 315","DS","STEM","rare","7","53","0.132","7","6","7","3.814"
"ECO","KIN 103","KIN","PreProf","rare","6","53","0.113","7","2","8","4"
"ECO","MTH 385","MTH","STEM","rare","6","53","0.113","7","5","7","3.283"
"ECO","BUS 495","BUS","PreProf","rare","5","53","0.094","7","6","8","3.28"
"ECO","ECO 424","ECO","SocSci","rare","5","53","0.094","7","5","7","3.86"
"ECO","BUS 454","BUS","PreProf","rare","4","53","0.075","7","7","7","3.775"
"ECO","BUS 400","BUS","PreProf","rare","3","53","0.057","7","7","7","4"
"ECO","ECO 395","ECO","SocSci","rare","3","53","0.057","7","5","8","3.567"
"ECO","ACC 351","ACC","PreProf","rare","2","53","0.038","7","6","8","3.35"
"ECO","ACC 413","ACC","PreProf","rare","2","53","0.038","7","7","7","4"
"ECO","ACC 415","ACC","PreProf","rare","2","53","0.038","7","7","7","3.5"
"ECO","BUS 420","BUS","PreProf","rare","2","53","0.038","7","7","7","4"
"ECO","POL 435","POL","SocSci","rare","2","53","0.038","7","6","8","3"
"ECO","REL 286","REL","Human","rare","2","53","0.038","7","6","8","3.65"
"ECO","REL 296","REL","Human","rare","2","53","0.038","7","6","8","4"
"ECO","ART 150","ART","Arts","rare","1","53","0.019","7","7","7","3.3"
"ECO","BIO 100","BIO","NatSci","rare","1","53","0.019","7","7","7","3"
"ECO","BUS 460","BUS","PreProf","rare","1","53","0.019","7","7","7","3.3"
"ECO","BUS 470","BUS","PreProf","rare","1","53","0.019","7","7","7","3.3"
"ECO","COM 161","COM","SocSci","rare","1","53","0.019","7","7","7","NA"
"ECO","COM 332","COM","SocSci","rare","1","53","0.019","7","7","7","4"
"ECO","CRW 106","CRW","Human","rare","1","53","0.019","7","7","7","4"
"ECO","CS 235","CS","STEM","rare","1","53","0.019","7","7","7","4"
"ECO","CS 390","CS","STEM","rare","1","53","0.019","7","7","7","4"
"ECO","DS 101","DS","STEM","rare","1","53","0.019","7","7","7","4"
"ECO","HIS 292","HIS","SocSci","rare","1","53","0.019","7","7","7","3.3"
"ECO","MTH 165","MTH","STEM","rare","1","53","0.019","7","7","7","4"
"ECO","MUA 101K","MUA","Arts","rare","1","53","0.019","7","7","7","4"
"ECO","PHL 270","PHL","Human","rare","1","53","0.019","7","7","7","4"
"ECO","PHL 394","PHL","Human","rare","1","53","0.019","7","7","7","3.7"
"ECO","PHY 165","PHY","NatSci","rare","1","53","0.019","7","7","7","4"
"ECO","PHY 165L","PHY","NatSci","rare","1","53","0.019","7","7","7","NA"
"ECO","POL 350","POL","SocSci","rare","1","53","0.019","7","7","7","2.7"
"ECO","POL 398","POL","SocSci","rare","1","53","0.019","7","7","7","3.3"
"ECO","SOC 445","SOC","SocSci","rare","1","53","0.019","7","7","7","4"
"ECO","SOC 450","SOC","SocSci","rare","1","53","0.019","7","7","7","4"
"ECO","SPA 338","SPA","Human","rare","1","53","0.019","7","7","7","4"
"ECO","ARH 128","ARH","Arts","rare","6","53","0.113","7.5","1","8","3.85"
"ECO","ECO 401","ECO","SocSci","elective","16","53","0.302","8","6","8","3.693"
"ECO","BUS 472","BUS","PreProf","rare","7","53","0.132","8","6","8","3.957"
"ECO","DS 370","DS","STEM","rare","5","53","0.094","8","5","8","3.94"
"ECO","ECO 422","ECO","SocSci","rare","5","53","0.094","8","6","8","4"
"ECO","FLM 105","FLM","Arts","rare","4","53","0.075","8","1","8","3.35"
"ECO","AAM 217","AAM","SocSci","rare","3","53","0.057","8","6","8","4"
"ECO","DS 415","DS","STEM","rare","3","53","0.057","8","8","8","4"
"ECO","FLM 105L","FLM","Arts","rare","3","53","0.057","8","8","8","NA"
"ECO","BUS 341","BUS","PreProf","rare","2","53","0.038","8","8","8","4"
"ECO","EVS 515","EVS","Other","rare","2","53","0.038","8","8","8","3.35"
"ECO","ANT 486","ANT","SocSci","rare","1","53","0.019","8","8","8","3.7"
"ECO","ART 104","ART","Arts","rare","1","53","0.019","8","8","8","4"
"ECO","BUS 113","BUS","PreProf","rare","1","53","0.019","8","8","8","4"
"ECO","BUS 485","BUS","PreProf","rare","1","53","0.019","8","8","8","3.7"
"ECO","CS 320","CS","STEM","rare","1","53","0.019","8","8","8","2"
"ECO","CS 490","CS","STEM","rare","1","53","0.019","8","8","8","2.3"
"ECO","ENG 375","ENG","Human","rare","1","53","0.019","8","8","8","2.3"
"ECO","HIS 372","HIS","SocSci","rare","1","53","0.019","8","8","8","4"
"ECO","KIN 115","KIN","PreProf","rare","1","53","0.019","8","8","8","4"
"ECO","NYT 250","NYT","Other","rare","1","53","0.019","8","8","8","4"
"ECO","NYT 394","NYT","Other","rare","1","53","0.019","8","8","8","4"
"ECO","PHL 305","PHL","Human","rare","1","53","0.019","8","8","8","3.7"
"ECO","PHL 490","PHL","Human","rare","1","53","0.019","8","8","8","NA"
"ECO","PHY 121","PHY","NatSci","rare","1","53","0.019","8","8","8","NA"
"ECO","PHY 315","PHY","NatSci","rare","1","53","0.019","8","8","8","3.7"
"ECO","SOC 464","SOC","SocSci","rare","1","53","0.019","8","8","8","4"
"ECO","SPA 349","SPA","Human","rare","1","53","0.019","8","8","8","4"
"ECO","CS 484","CS","STEM","rare","1","53","0.019","9","9","9","4"
"ELM","FS 110","FS","Other","core","48","62","0.774","1","1","3","3.319"
"ELM","PSY 100","PSY","SocSci","common","27","62","0.435","1","1","5","3.296"
"ELM","BIO 145","BIO","NatSci","elective","19","62","0.306","1","1","10","2.333"
"ELM","EDU 205","EDU","PreProf","elective","17","62","0.274","1","1","3","3.447"
"ELM","NUR 100","NUR","PreProf","rare","8","62","0.129","1","1","1","NA"
"ELM","BIO 145L","BIO","NatSci","rare","7","62","0.113","1","1","3","2.86"
"ELM","SPA 315","SPA","Human","rare","6","62","0.097","1","1","3","2.883"
"ELM","REL 115","REL","Human","rare","4","62","0.065","1","1","3","1.767"
"ELM","PHY 140","PHY","NatSci","rare","3","62","0.048","1","1","2","4"
"ELM","PHY 145","PHY","NatSci","rare","3","62","0.048","1","1","2","2.433"
"ELM","BIO 140","BIO","NatSci","rare","2","62","0.032","1","1","1","1"
"ELM","ECO 205","ECO","SocSci","rare","2","62","0.032","1","1","1","2"
"ELM","MUA 103","MUA","Arts","rare","2","62","0.032","1","1","1","4"
"ELM","AAM 287","AAM","SocSci","rare","1","62","0.016","1","1","1","4"
"ELM","ART 115","ART","Arts","rare","1","62","0.016","1","1","1","3.3"
"ELM","ART 213","ART","Arts","rare","1","62","0.016","1","1","1","3.3"
"ELM","BUS 190","BUS","PreProf","rare","1","62","0.016","1","1","1","4"
"ELM","CLA 130","CLA","Human","rare","1","62","0.016","1","1","1","3.7"
"ELM","GER 315","GER","Other","rare","1","62","0.016","1","1","1","3.7"
"ELM","JPN 115","JPN","Human","rare","1","62","0.016","1","1","1","4"
"ELM","MU 115","MU","Arts","rare","1","62","0.016","1","1","1","1.3"
"ELM","MUA 003","MUA","Arts","rare","1","62","0.016","1","1","1","4"
"ELM","MUA 012","MUA","Arts","rare","1","62","0.016","1","1","1","4"
"ELM","MUA 083","MUA","Arts","rare","1","62","0.016","1","1","1","4"
"ELM","PE 010","PE","Other","rare","1","62","0.016","1","1","1","4"
"ELM","PHY 165","PHY","NatSci","rare","1","62","0.016","1","1","1","3.7"
"ELM","PHY 165L","PHY","NatSci","rare","1","62","0.016","1","1","1","NA"
"ELM","PHY 210","PHY","NatSci","rare","1","62","0.016","1","1","1","NA"
"ELM","PHY 215","PHY","NatSci","rare","1","62","0.016","1","1","1","NA"
"ELM","REL 103","REL","Human","rare","1","62","0.016","1","1","1","NA"
"ELM","RHE 312","RHE","Human","rare","1","62","0.016","1","1","1","4"
"ELM","SPA 135","SPA","Human","rare","1","62","0.016","1","1","1","4"
"ELM","THE 130","THE","Arts","rare","1","62","0.016","1","1","1","4"
"ELM","ACC 171","ACC","PreProf","rare","4","62","0.065","1.5","1","2","3"
"ELM","BUS 205","BUS","PreProf","rare","4","62","0.065","1.5","1","2","1.85"
"ELM","GS 107","GS","NatSci","rare","2","62","0.032","1.5","1","2","3"
"ELM","PE 105","PE","Other","rare","2","62","0.032","1.5","1","2","2.7"
"ELM","PE 115","PE","Other","rare","2","62","0.032","1.5","1","2","2.85"
"ELM","SKD 125","SKD","Other","rare","2","62","0.032","1.5","1","2","NA"
"ELM","EDU 187","EDU","PreProf","core","47","62","0.758","2","1","8","3.791"
"ELM","EDU 117","EDU","PreProf","core","46","62","0.742","2","1","6","3.772"
"ELM","EDU 105","EDU","PreProf","core","44","62","0.71","2","1","5","3.741"
"ELM","SOC 107","SOC","SocSci","common","39","62","0.629","2","1","9","2.989"
"ELM","HIS 155","HIS","SocSci","common","26","62","0.419","2","2","8","2.996"
"ELM","EDU 387","EDU","PreProf","elective","14","62","0.226","2","1","4","3.907"
"ELM","EDU 257","EDU","PreProf","elective","13","62","0.21","2","1","4","3.677"
"ELM","THE 150","THE","Arts","elective","12","62","0.194","2","1","8","3.642"
"ELM","PSY 115","PSY","SocSci","elective","11","62","0.177","2","1","4","2.54"
"ELM","BIO 155","BIO","NatSci","elective","10","62","0.161","2","2","6","2.757"
"ELM","MTH 135","MTH","STEM","elective","10","62","0.161","2","1","7","2.914"
"ELM","THE 100","THE","Arts","rare","8","62","0.129","2","1","7","3.837"
"ELM","KIN 105","KIN","PreProf","rare","6","62","0.097","2","1","5","3.283"
"ELM","BIO 155L","BIO","NatSci","rare","5","62","0.081","2","2","2","2.175"
"ELM","EDU 327","EDU","PreProf","rare","5","62","0.081","2","2","4","3"
"ELM","SPA 215","SPA","Human","rare","5","62","0.081","2","1","5","3.52"
"ELM","AAM 107","AAM","SocSci","rare","4","62","0.065","2","2","3","3.75"
"ELM","KIN 125","KIN","PreProf","rare","4","62","0.065","2","1","7","3.75"
"ELM","SPA 225","SPA","Human","rare","4","62","0.065","2","1","2","4"
"ELM","CHM 111","CHM","NatSci","rare","3","62","0.048","2","2","2","3.1"
"ELM","CHM 111L","CHM","NatSci","rare","3","62","0.048","2","2","2","NA"
"ELM","CRW 115","CRW","Human","rare","3","62","0.048","2","1","6","4"
"ELM","ECO 175","ECO","SocSci","rare","3","62","0.048","2","1","3","3.233"
"ELM","EDU 337","EDU","PreProf","rare","3","62","0.048","2","2","4","3"
"ELM","PSY 200","PSY","SocSci","rare","3","62","0.048","2","2","3","2"
"ELM","ART 145","ART","Arts","rare","2","62","0.032","2","1","3","3.85"
"ELM","BIO 150","BIO","NatSci","rare","2","62","0.032","2","2","2","NA"
"ELM","EDU 342","EDU","PreProf","rare","2","62","0.032","2","1","3","3.2"
"ELM","ENG 101","ENG","Human","rare","2","62","0.032","2","2","2","2.35"
"ELM","HIS 318","HIS","SocSci","rare","2","62","0.032","2","2","2","2"
"ELM","HIS 397","HIS","SocSci","rare","2","62","0.032","2","1","3","3.3"
"ELM","IS 116","IS","SocSci","rare","2","62","0.032","2","1","3","3.2"
"ELM","PE 205","PE","Other","rare","2","62","0.032","2","2","2","3.35"
"ELM","THE 102","THE","Arts","rare","2","62","0.032","2","2","2","4"
"ELM","THE 140","THE","Arts","rare","2","62","0.032","2","2","2","3.5"
"ELM","AAM 267","AAM","SocSci","rare","1","62","0.016","2","2","2","3"
"ELM","ANT 225","ANT","SocSci","rare","1","62","0.016","2","2","2","2.7"
"ELM","ARH 297","ARH","Arts","rare","1","62","0.016","2","2","2","3.7"
"ELM","BIO 055","BIO","NatSci","rare","1","62","0.016","2","2","2","NA"
"ELM","BIO 192","BIO","NatSci","rare","1","62","0.016","2","2","2","2.7"
"ELM","BUS 125","BUS","PreProf","rare","1","62","0.016","2","2","2","4"
"ELM","CHM 021","CHM","NatSci","rare","1","62","0.016","2","2","2","NA"
"ELM","CHM 021L","CHM","NatSci","rare","1","62","0.016","2","2","2","NA"
"ELM","COM 151","COM","SocSci","rare","1","62","0.016","2","2","2","1"
"ELM","COM 241","COM","SocSci","rare","1","62","0.016","2","2","2","3.7"
"ELM","CRW 280","CRW","Human","rare","1","62","0.016","2","2","2","3"
"ELM","ENG 108","ENG","Human","rare","1","62","0.016","2","2","2","4"
"ELM","ENG 116","ENG","Human","rare","1","62","0.016","2","2","2","2.3"
"ELM","JPN 125","JPN","Human","rare","1","62","0.016","2","2","2","4"
"ELM","MUA 105","MUA","Arts","rare","1","62","0.016","2","2","2","4"
"ELM","PHL 015","PHL","Human","rare","1","62","0.016","2","2","2","2.7"
"ELM","PSY 105","PSY","SocSci","rare","1","62","0.016","2","2","2","4"
"ELM","PSY 305","PSY","SocSci","rare","1","62","0.016","2","2","2","2.3"
"ELM","REL 108","REL","Human","rare","1","62","0.016","2","2","2","NA"
"ELM","SCJ 101","SCJ","SocSci","rare","1","62","0.016","2","2","2","NA"
"ELM","SOC 238","SOC","SocSci","rare","1","62","0.016","2","2","2","3.7"
"ELM","SPA 466","SPA","Human","rare","1","62","0.016","2","2","2","3"
"ELM","EDU 235","EDU","PreProf","rare","8","62","0.129","2.5","1","3","3.55"
"ELM","KIN 115","KIN","PreProf","rare","8","62","0.129","2.5","1","10","3.757"
"ELM","CHM 121","CHM","NatSci","rare","4","62","0.065","2.5","2","4","2.333"
"ELM","CHM 121L","CHM","NatSci","rare","4","62","0.065","2.5","2","4","NA"
"ELM","ARH 106","ARH","Arts","rare","2","62","0.032","2.5","2","3","3.5"
"ELM","REL 106","REL","Human","rare","2","62","0.032","2.5","2","3","3.35"
"ELM","EDU 270","EDU","PreProf","common","41","62","0.661","3","1","7","3.134"
"ELM","HIS 145","HIS","SocSci","common","25","62","0.403","3","1","7","3.068"
"ELM","HIS 115","HIS","SocSci","elective","10","62","0.161","3","1","7","3.3"
"ELM","POL 108","POL","SocSci","rare","8","62","0.129","3","1","7","3"
"ELM","PSY 205","PSY","SocSci","rare","7","62","0.113","3","2","10","3.233"
"ELM","COM 125","COM","SocSci","rare","5","62","0.081","3","1","5","3.54"
"ELM","MU 100","MU","Arts","rare","5","62","0.081","3","2","5","3.825"
"ELM","KIN 225","KIN","PreProf","rare","4","62","0.065","3","3","7","3.5"
"ELM","ARH 128","ARH","Arts","rare","3","62","0.048","3","3","4","3.667"
"ELM","CHM 103","CHM","NatSci","rare","3","62","0.048","3","1","3","3.667"
"ELM","CHM 103L","CHM","NatSci","rare","3","62","0.048","3","1","3","NA"
"ELM","EDU 332","EDU","PreProf","rare","3","62","0.048","3","3","3","3.233"
"ELM","PSY 250","PSY","SocSci","rare","3","62","0.048","3","2","3","1.333"
"ELM","SOC 236","SOC","SocSci","rare","3","62","0.048","3","2","10","3"
"ELM","ANT 109","ANT","SocSci","rare","2","62","0.032","3","1","5","3.5"
"ELM","BIO 205","BIO","NatSci","rare","2","62","0.032","3","3","3","1.15"
"ELM","BIO 205L","BIO","NatSci","rare","2","62","0.032","3","3","3","3.5"
"ELM","EDU 220","EDU","PreProf","rare","2","62","0.032","3","2","4","2.65"
"ELM","ENG 137","ENG","Human","rare","2","62","0.032","3","1","5","4"
"ELM","ART 191","ART","Arts","rare","1","62","0.016","3","3","3","3"
"ELM","ASC 186","ASC","SocSci","rare","1","62","0.016","3","3","3","NA"
"ELM","BIO 215","BIO","NatSci","rare","1","62","0.016","3","3","3","2.3"
"ELM","BIO 215L","BIO","NatSci","rare","1","62","0.016","3","3","3","2.3"
"ELM","BUS 250","BUS","PreProf","rare","1","62","0.016","3","3","3","3"
"ELM","CHM 122","CHM","NatSci","rare","1","62","0.016","3","3","3","2.3"
"ELM","CHM 122L","CHM","NatSci","rare","1","62","0.016","3","3","3","NA"
"ELM","ENG 107","ENG","Human","rare","1","62","0.016","3","3","3","3.7"
"ELM","FRE 452","FRE","Human","rare","1","62","0.016","3","3","3","4"
"ELM","HIS 205","HIS","SocSci","rare","1","62","0.016","3","3","3","2.3"
"ELM","HIS 248","HIS","SocSci","rare","1","62","0.016","3","3","3","NA"
"ELM","HIS 365","HIS","SocSci","rare","1","62","0.016","3","3","3","NA"
"ELM","MU 101","MU","Arts","rare","1","62","0.016","3","3","3","3"
"ELM","MUA 100","MUA","Arts","rare","1","62","0.016","3","3","3","4"
"ELM","MUA 101","MUA","Arts","rare","1","62","0.016","3","3","3","4"
"ELM","NUR 200","NUR","PreProf","rare","1","62","0.016","3","3","3","NA"
"ELM","PE 155","PE","Other","rare","1","62","0.016","3","3","3","4"
"ELM","PE 175","PE","Other","rare","1","62","0.016","3","3","3","2.7"
"ELM","PE 201","PE","Other","rare","1","62","0.016","3","3","3","4"
